Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000665923447','1000020410997787',melting-skull-leggings,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjv.png,2,Melting Skull Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjv.png,lb,,0,,,,,,,,,0,0
'1000000665923447','1000020410997788',melting-skull-leggings,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjw.png,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjv.png,lb,,0,,,,,,,,,0,0
'1000000665923447','1000020410997789',melting-skull-leggings,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjy.png,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjv.png,lb,,0,,,,,,,,,0,0
'1000000665923447','1000020410997790',melting-skull-leggings,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrygexdambqgaxdmnrvhezdgnbugCxtaojygqCtenjv.png,lb,,0,,,,,,,,,0,0
'1000000665923448','1000020410997791',art-nouveau-fairytale-leggings,Art Nouveau Fairytale Leggings,"<p><b>Step into a fairytale with these stunning Art Nouveau Fairytale Leggings.</b> Dreamy florals meet high-performance activewear for a look that's both beautiful and functional. Designed for yoga, running, or relaxing on weekends.</p>

<h2>Why You'll Love It</h2>
<ul>
 <li> All-over Art Nouveau print in soft shades of grey-green, ivory, and amber.</li>
 <li> Full-length coverage designed for total confidence.</li>
 <li> Buttery-soft fabric feels like a second skin.</li>
 <li> Squat-proof material gives you peace of mind during workouts.</li>
 <li> Comfortable high waistband stays in place.</li>
 <li> 4-way stretch allows for a full range of motion in any activity.</li>
 <li> Designed for yoga, gym workouts, running, or everyday wear.</li>
 <li> Our premium fabric is moisture-wicking and designed to keep you cool and comfortable.</li>
 <li> 82% polyester, 18% spandex</li>
</ul>",DAKOfits,Leggings,"activewear,amber leggings,art nouveau leggings,fairytale leggings,floral leggings,dakofits,dakofits leggings,grey-green leggings,gym leggings,high waisted leggings,ivory leggings,leggings,patterned leggings,premium activewear,printed leggings,running leggings,women's leggings,workout leggings,yoga pants",TRUE,,,Size,XS,,,,,,150,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenjt.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923448','1000020410997792',art-nouveau-fairytale-leggings,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,2,Art Nouveau Fairytale Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923448','1000020410997793',art-nouveau-fairytale-leggings,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbu.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923448','1000020410997794',art-nouveau-fairytale-leggings,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbv.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923448','1000020410997795',art-nouveau-fairytale-leggings,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbuhaxtaojygqCtenbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923449','1000020410997835',psychedelic-ultraviolet-bloom-leggings-1,Psychedelic Ultraviolet Bloom Leggings,"<p><b>Own your workout in these mind-bending Psychedelic Ultraviolet Bloom Leggings.</b> Prepare to turn heads with this bold, all-over print. Featuring an explosion of electric violet, hot magenta, and neon blue hues, these leggings deliver maximum impact wherever you go. The mesmerizing design wraps seamlessly around your legs, ensuring a flattering and unique look. These leggings are for the woman who isn't afraid to stand out and embrace vibrant energy.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Full-length coverage for confident movement during any activity.</li>
  <li>Experience a buttery-soft feel that's like a second skin.</li>
  <li>Enjoy squat-proof coverage for worry-free workouts.</li>
  <li>The comfortable waistband stays in place without digging or rolling.</li>
  <li>Perfect for yoga, gym sessions, running errands, or just lounging around.</li>
  <li>Four-way stretch fabric moves with you, providing maximum flexibility.</li>
  <li>Easy care: Machine wash cold, tumble dry low.</li>
  <li>The vibrant Psychedelic Ultraviolet Bloom print wraps around the entire leg for a stunning look.</li>
</ul>",DAKOfits,Leggings,"activewear,all over print,bloom leggings,blue leggings,festival wear,floral leggings,dakofits,gym leggings,leggings,magenta leggings,neon leggings,psychedelic,psychedelic leggings,purple leggings,rave leggings,ultraviolet leggings,women's leggings,workout leggings,yoga pants",TRUE,,,Size,XS,,,,,,150,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCteobs.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923449','1000020410997836',psychedelic-ultraviolet-bloom-leggings-1,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,2,Psychedelic Ultraviolet Bloom Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923449','1000020410997837',psychedelic-ultraviolet-bloom-leggings-1,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCteobq.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923449','1000020410997838',psychedelic-ultraviolet-bloom-leggings-1,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCteobr.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923449','1000020410997839',psychedelic-ultraviolet-bloom-leggings-1,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzygexdambqgaxdmnrvhezdgnbuhextaojygqCtenzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997815',blue-white-paisley-meggings,Blue & White Paisley Meggings,"<p>The DAKOfits Blue &amp; White Paisley Meggings offer a fresh, summery vibe with their bright blue and white all-over paisley print. These meggings are for the man who appreciates artful design and effortless comfort, whether hitting the gym or just relaxing. Style them alone or layered under shorts.</p>

<h2>Why You'll Love It</h2>
<ul>
  <li>Super soft and stretchy material for ultimate comfort</li>
  <li>Perfect for a variety of activities, from workouts to casual wear</li>
  <li>Wear them on their own or under shorts for added versatility</li>
  <li>Squat-proof fabric ensures confidence during any workout.</li>
  <li>Four-way stretch allows for a full range of motion.</li>
  <li>Buttery-soft feel makes these meggings feel like a second skin.</li>
  <li>Easy care: Machine wash cold, tumble dry low.</li>
  <li>Fabric composition: 82% polyester, 18% spandex</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/blue-white-paisley-yoga-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Blue &amp; White Paisley Yoga Shorts</a></li>
  <li><a href=""/products/blue-white-paisley-yoga-pants"" style=""color: #00d1b5; text-decoration: underline;"">Blue &amp; White Paisley Yoga Pants</a></li>
  <li><a href=""/products/blue-white-paisley-capris"" style=""color: #00d1b5; text-decoration: underline;"">Blue &amp; White Paisley Capris</a></li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/best-plus-size-leggings-every-curvy-girl-should-own"" style=""color: #00d1b5; text-decoration: underline;"">Best Plus Size Leggings Every Curvy Girl Should Own</a></li>
<li><a href=""/blogs/news/the-best-leggings-for-work"" style=""color: #00d1b5; text-decoration: underline;"">8 Best Leggings For Work</a></li>
</ul>",DAKOfits,Meggings,"active wear,activewear,blue,blue and white,bright,bright blue,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,gym,gym / workout,gymwear,leggings sportswear,meggings,men,men's leggings,mens,paisley,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogawear,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,173,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,1,Men's blue and white paisley meggings front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923450','1000020410997816',blue-white-paisley-meggings,,,,,,,,,,S,,,,,,184,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrt.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997817',blue-white-paisley-meggings,,,,,,,,,,M,,,,,,195,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenru.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997818',blue-white-paisley-meggings,,,,,,,,,,L,,,,,,205,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrv.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997819',blue-white-paisley-meggings,,,,,,,,,,XL,,,,,,241,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997820',blue-white-paisley-meggings,,,,,,,,,,2XL,,,,,,260,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923450','1000020410997821',blue-white-paisley-meggings,,,,,,,,,,3XL,,,,,,280,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmrtgexdambqgaxdmnrvhezdgnbvgaxtaojygqCtenrw.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997883',celtic-cross-knotwork-sports-bra,Celtic Cross Knotwork Sports Bra,"<p><b>Own your workout in the Celtic Cross Knotwork Sports Bra.</b> This premium activewear is designed to empower your performance and style. The intricate Celtic knotwork design features a rich palette of emerald green, amber gold, deep forest green, and soft ivory.</p><p>Experience ultimate comfort and support during any activity. From intense training sessions to relaxing yoga flows, this Sports Bra delivers a secure fit and unrestricted movement. Ready to push your limits?</p><p>Complete your look with matching leggings or mix and match with your favourite DAKOfits pieces. This Sports Bra</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Designed for light to medium support, ideal for yoga, Pilates, and everyday wear.</li>
  <li>Features a comfortable underband that stays in place without digging.</li>
  <li>Adjustable straps provide a personalized fit for optimal support and comfort.</li>
  <li>Coordinate with matching Celtic Cross Knotwork leggings or capris for a complete set.</li>
  <li>Made with a buttery-soft and squat-proof fabric: 82% polyester, 18% spandex</li>
  <li>Four-way stretch fabric allows for unrestricted movement during any activity.</li>
  <li>The vibrant, all-over print will never fade, even after multiple washes.</li>
  <li>Easy care: machine wash cold, tumble dry low.</li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/celebrate-your-irish-heritage-with-DAKOfitss-collection-of-irish-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Celebrate Your Irish Heritage with DAKOfits's Collection of Irish Leggings</a></li>
</ul>",DAKOfits,Sports Bra,"activewear,all over print,australia,celtic,crossfit,faith,fitness apparel,dakofits,gym wear,high support sports bra,knotwork,premium activewear,running bra,seamless sports bra,sports bra,training bra,women's activewear,workout bra,yoga bra",TRUE,,,Color,Black,Size,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,1,Women's celtic cross knotwork printed sports bra front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923451','1000020410997884',celtic-cross-knotwork-sports-bra,,,,,,,,,,Black,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbs.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997885',celtic-cross-knotwork-sports-bra,,,,,,,,,,Black,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbt.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997886',celtic-cross-knotwork-sports-bra,,,,,,,,,,Black,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbu.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997887',celtic-cross-knotwork-sports-bra,,,,,,,,,,Black,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,5,Celtic Cross Knotwork Sports Bra | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997888',celtic-cross-knotwork-sports-bra,,,,,,,,,,Black,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbw.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmjy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997889',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmby.jpeg,7,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997890',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbx.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997891',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997892',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997893',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923451','1000020410997894',celtic-cross-knotwork-sports-bra,,,,,,,,,,White,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgextaojygqCtgmbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923452','1000020410997810',taurus-celestial-leggings,Taurus Celestial Leggings,"<p><b>Unleash your inner strength with these stunning Taurus Celestial Leggings.</b> Feel the power of the cosmos as you conquer your workout or take on the day. These leggings feature a captivating celestial design with amber and ivory accents dancing across a midnight blue backdrop, blending astrological mystique with high-performance activewear.</p>

<h2>Why You'll Love It</h2>
<ul>
  <li>Full-length coverage for confident movement during any activity.</li>
  <li>Experience the buttery-soft feel against your skin, like a second skin.</li>
  <li>Squat-proof fabric ensures total coverage and eliminates see-through worries.</li>
  <li>Designed with 4-way stretch for unrestricted flexibility and ultimate comfort.</li>
  <li>Wide, comfortable waistband that stays in place without digging or rolling down.</li>
  <li>The vibrant Taurus Celestial print wraps seamlessly around the leg, creating a stunning visual effect.</li>
  <li>Ideal for yoga, gym workouts, running, or simply expressing your unique style.</li>
  <li>Care Instructions: Machine wash cold, tumble dry low.</li>
</ul>",DAKOfits,Leggings,"activewear,all over print,astrology leggings,celestial leggings,constellation leggings,fitness apparel,dakofits,gold leggings,leggings,midnight blue leggings,running leggings,star leggings,taurus leggings,white leggings,women's activewear,women's leggings,yoga pants,zodiac,zodiac leggings",TRUE,,,Size,XS,,,,,,150,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenzq.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923452','1000020410997811',taurus-celestial-leggings,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,2,Taurus Celestial Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923452','1000020410997812',taurus-celestial-leggings,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenrx.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923452','1000020410997813',taurus-celestial-leggings,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenrz.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923452','1000020410997814',taurus-celestial-leggings,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgnbvgixtaojygqCtenry.jpeg,lb,,0,,,,,,,,,0,0
